Date,Time,VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Ptch(rad),Roll(rad),Yaw(rad),Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-17,10:24:31.000,-0.6,-67,-68,100,10,1,4,10,-38,100,12,33.876850 37.777416,79.8,230.30,25,19,22.6,20.6,2119,22,"AIR",-0.12,0.84,-2.75,2,-131,175,0,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1433,1587,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:32.000,-0.6,-63,-60,100,10,1,4,10,-30,100,11,33.876850 37.777416,79.8,230.30,25,19,22.6,20.8,2140,22,"AIR",-0.12,0.84,-2.75,1,-167,169,4,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1415,1584,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:33.000,-0.6,-56,-60,100,11,1,4,10,-35,100,12,33.876850 37.777416,79.8,230.30,25,19,22.6,20.8,2140,22,"AIR",0.03,0.04,-2.24,2,-94,172,46,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1523,1451,1586,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:34.000,2.6,-55,-65,100,11,1,4,10,-34,100,12,33.876850 37.777416,79.8,230.30,25,19,22.6,20.8,2140,22,"AIR",0.03,0.04,-2.24,2,1,172,234,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1617,1499,1586,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:35.000,2.6,-62,-65,100,11,1,4,10,-37,100,12,33.876450 37.776738,74.7,232.30,23,21,22.6,20.8,2140,22,"AIR",0.03,0.04,-2.24,1,-148,170,247,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1623,1424,1585,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:36.000,2.6,-61,-70,100,11,1,4,10,-37,100,12,33.876450 37.776738,74.7,232.30,23,21,22.5,22.0,2160,22,"AIR",-0.10,0.52,-2.24,1,-299,171,57,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1528,1349,1585,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:37.000,2.6,-66,-73,100,10,1,4,10,-50,100,11,33.876450 37.776738,74.7,232.30,23,21,22.5,22.0,2160,22,"AIR",-0.10,0.52,-2.24,2,-37,174,1,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1480,1587,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:38.000,0.6,-76,-69,100,3,1,4,10,-56,100,12,33.876158 37.776119,65.2,271.90,26,19,22.5,22.0,2160,22,"AIR",-0.10,0.52,-2.24,1,-146,174,-728,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1136,1425,1587,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:39.000,0.6,-74,-72,100,4,1,4,10,-53,100,12,33.876158 37.776119,65.2,271.90,26,19,22.5,22.8,2183,22,"AIR",-0.10,0.52,-2.24,2,-139,171,6,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1503,1429,1585,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:40.000,0.6,-72,-68,100,7,1,4,10,-47,100,12,33.876158 37.776119,65.2,271.90,26,19,22.5,22.8,2183,22,"AIR",0.17,0.04,-0.82,2,6,173,399,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1699,1501,1586,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:41.000,-0.6,-72,-79,100,7,1,4,10,-51,100,12,33.876158 37.776119,65.2,271.90,26,19,22.5,22.8,2183,22,"AIR",0.17,0.04,-0.82,1,-203,174,318,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1659,1397,1587,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:42.000,-0.6,-73,-75,100,5,1,4,10,-46,100,9,33.876441 37.775453,79.0,300.20,24,19,22.5,22.8,2183,22,"AIR",0.17,0.04,-0.82,1,-595,177,-1,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1201,1588,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:43.000,-0.6,-69,-67,100,9,1,4,10,-45,100,12,33.876441 37.775453,79.0,300.20,24,19,22.5,21.6,2204,22,"AIR",0.06,1.26,-0.45,2,-527,178,-243,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1379,1235,1589,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:44.000,-0.6,-72,-80,100,7,1,4,10,-56,100,12,33.876441 37.775453,79.0,300.20,24,19,22.5,21.6,2204,22,"AIR",0.06,1.26,-0.45,1,-195,176,-749,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1126,1401,1588,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:45.000,-4.7,-80,-73,100,3,1,4,10,-66,100,11,33.876441 37.775453,79.0,300.20,24,19,22.5,21.6,2204,22,"AIR",0.06,1.26,-0.45,0,-212,176,-1,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1392,1588,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:46.000,-4.7,-79,-78,100,1,1,4,10,-50,100,11,33.876928 37.775258,79.3,53.20,24,10,22.5,21.1,2225,22,"AIR",0.06,1.26,-0.45,-1,-6,176,-5,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1498,1495,1588,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:47.000,-4.7,-71,-75,100,8,1,4,10,-46,100,12,33.876928 37.775258,79.3,53.20,24,10,22.5,21.1,2225,22,"AIR",-0.06,-0.24,1.16,1,2,118,-1,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1499,1559,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:48.000,2.8,-71,-77,100,8,1,4,10,-49,100,12,33.876928 37.775258,79.3,53.20,24,10,22.5,21.1,2225,22,"AIR",-0.06,-0.24,1.16,0,0,123,-1,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1561,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:49.000,2.8,-73,-72,100,6,1,4,10,-47,100,11,33.877230 37.776026,78.2,62.50,44,12,22.5,21.1,2225,22,"AIR",-0.06,-0.24,1.16,0,-126,135,5,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1435,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:50.000,2.8,-66,-72,100,10,1,4,10,-41,100,12,33.877230 37.776026,78.2,62.50,44,12,22.6,19.2,2245,22,"AIR",0.09,-0.18,0.95,2,1,137,4,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1499,1568,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:51.000,2.8,-69,-76,100,10,1,4,10,-46,100,12,33.877230 37.776026,78.2,62.50,44,12,22.6,19.2,2245,22,"AIR",0.09,-0.18,0.95,0,-3,141,-84,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1458,1497,1570,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:52.000,-0.2,-71,-74,100,8,1,4,10,-49,100,12,33.877230 37.776026,78.2,62.50,44,12,22.6,19.2,2245,22,"AIR",0.09,-0.18,0.95,2,-154,116,-595,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1203,1421,1558,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:53.000,-0.2,-72,-81,100,6,1,4,10,-45,100,12,33.877628 37.776674,75.5,44.70,39,13,22.6,19.5,2264,22,"AIR",0.09,-0.18,0.95,2,-298,136,2,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1501,1349,1568,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:54.000,-0.2,-68,-82,100,7,1,4,10,-44,100,11,33.877628 37.776674,75.5,44.70,39,13,22.6,19.5,2264,22,"AIR",-0.03,-0.90,0.55,0,-468,134,164,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1582,1264,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:55.000,-5.0,-69,-84,100,7,1,4,10,-43,100,6,33.877628 37.776674,75.5,44.70,39,13,22.6,19.5,2264,22,"AIR",-0.03,-0.90,0.55,2,-414,135,209,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1604,1291,1567,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:56.000,-5.0,-72,-83,100,6,1,4,10,-51,100,11,33.878188 37.776915,77.5,318.80,28,18,22.6,19.5,2264,22,"AIR",-0.03,-0.90,0.55,1,-96,135,-297,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1352,1450,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:57.000,-5.0,-73,-84,100,5,1,4,10,-51,100,12,33.878188 37.776915,77.5,318.80,28,18,22.6,19.1,2283,22,"AIR",-0.28,-0.43,-1.34,2,0,135,2,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1501,1498,1567,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:58.000,-5.0,-73,-75,100,7,1,4,10,-49,100,11,33.878188 37.776915,77.5,318.80,28,18,22.6,19.1,2283,22,"AIR",-0.28,-0.43,-1.34,1,-1,133,10,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1505,1498,1566,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:24:59.000,1.4,-72,-78,100,7,1,4,10,-47,100,12,33.878188 37.776915,77.5,318.80,28,18,22.6,19.1,2283,22,"AIR",-0.28,-0.43,-1.34,0,-161,132,107,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1553,1418,1566,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:00.000,1.4,-72,-81,100,7,1,4,10,-50,100,11,33.878268 37.776190,71.7,249.40,33,21,22.5,19.6,2302,22,"AIR",-0.28,-0.43,-1.34,0,-189,134,48,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1524,1404,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:01.000,1.4,-71,-82,100,8,1,4,10,-47,100,12,33.878268 37.776190,71.7,249.40,33,21,22.5,19.6,2302,22,"AIR",-0.11,0.01,-2.03,2,0,138,0,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1569,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:02.000,2.0,-71,-81,100,8,1,4,10,-45,100,12,33.878268 37.776190,71.7,249.40,33,21,22.5,19.6,2302,22,"AIR",-0.11,0.01,-2.03,1,1,133,-6,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1497,1499,1566,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:03.000,2.0,-70,-79,100,9,1,4,10,-47,100,12,33.877925 37.775558,70.2,228.20,34,23,22.5,19.6,2302,22,"AIR",-0.11,0.01,-2.03,2,0,137,-3,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1499,1498,1568,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:04.000,2.0,-68,-76,100,9,1,4,10,-44,100,11,33.877925 37.775558,70.2,228.20,34,23,22.5,20.2,2322,22,"AIR",-0.05,-0.09,-2.24,1,-2,135,-144,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1428,1497,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:05.000,2.0,-69,-72,100,10,1,4,10,-47,100,12,33.877925 37.775558,70.2,228.20,34,23,22.5,20.2,2322,22,"AIR",-0.05,-0.09,-2.24,0,-274,133,4,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1361,1566,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:06.000,-2.7,-71,-71,100,8,1,4,10,-50,100,12,33.877925 37.775558,70.2,228.20,34,23,22.5,20.2,2322,22,"AIR",-0.05,-0.09,-2.24,0,-209,133,3,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1501,1394,1566,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:07.000,-2.7,-74,-83,100,5,1,4,10,-56,100,8,33.877455 37.775098,77.4,199.80,30,22,22.5,19.4,2341,22,"AIR",-0.05,-0.09,-2.24,0,-196,134,43,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1521,1400,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:08.000,-2.7,-75,-78,100,4,1,4,25,-52,100,11,33.877455 37.775098,77.4,199.80,30,22,22.5,19.4,2341,22,"AIR",0.08,-0.77,2.61,-1,-347,135,111,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1555,1325,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:09.000,-5.7,-76,-77,100,2,1,4,25,-60,100,11,33.877455 37.775098,77.4,199.80,30,22,22.5,19.4,2341,22,"AIR",0.08,-0.77,2.61,2,-171,135,83,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1541,1413,1567,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:10.000,-5.7,-79,-71,100,0,1,4,25,-68,100,11,33.876901 37.775560,92.1,103.50,18,23,22.5,19.4,2341,22,"AIR",0.08,-0.77,2.61,0,-3,134,-184,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1408,1497,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:11.000,-5.7,-81,-71,99,4,1,4,25,-49,100,11,33.876901 37.775560,92.1,103.50,18,23,22.6,17.5,2359,22,"AIR",-0.02,-0.22,1.77,1,-6,134,-185,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1408,1495,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:12.000,-5.7,-70,-64,100,10,1,4,10,-49,100,12,33.876901 37.775560,92.1,103.50,18,23,22.6,17.5,2359,22,"AIR",-0.02,-0.22,1.77,2,-14,134,3,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1501,1491,1567,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:13.000,-1.1,-72,-62,100,7,1,4,10,-50,100,12,33.876901 37.775560,92.1,103.50,18,23,22.6,17.5,2359,22,"AIR",-0.02,-0.22,1.77,-2,3,134,332,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1666,1500,1567,1499,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:14.000,-1.1,-62,-63,100,11,1,4,10,-39,100,11,33.876868 37.776431,81.0,81.60,15,22,22.5,19.5,2377,22,"AIR",-0.02,-0.22,1.77,0,-429,135,2,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1501,1284,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:15.000,-1.1,-60,-65,100,11,1,4,10,-36,100,12,33.876868 37.776431,81.0,81.60,15,22,22.5,19.5,2377,22,"AIR",0.06,-0.04,1.21,-1,-15,134,-411,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1295,1491,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:16.000,0.0,-62,-71,100,11,1,4,10,-41,100,12,33.876868 37.776431,81.0,81.60,15,22,22.5,19.5,2377,22,"AIR",0.06,-0.04,1.21,0,-49,135,-219,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1391,1474,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:17.000,0.0,-63,-66,100,11,1,4,10,-38,100,11,33.877112 37.777195,75.2,58.30,14,18,22.5,19.5,2377,22,"AIR",0.06,-0.04,1.21,2,-284,136,-171,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1415,1356,1568,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:18.000,0.0,-61,-73,100,10,1,4,10,-40,100,9,33.877112 37.777195,75.2,58.30,14,18,22.5,20.1,2397,22,"AIR",0.05,-0.89,0.40,0,-495,138,157,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1578,1251,1569,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:19.000,0.0,-70,-83,100,7,1,4,10,-49,100,12,33.877112 37.777195,75.2,58.30,14,18,22.5,20.1,2397,22,"AIR",0.05,-0.89,0.40,0,-331,135,174,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1587,1333,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:20.000,-0.9,-70,-75,100,9,1,4,10,-43,100,12,33.877112 37.777195,75.2,58.30,14,18,22.5,20.1,2397,22,"AIR",0.05,-0.89,0.40,0,-3,134,396,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1698,1497,1567,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:21.000,-0.9,-69,-79,100,9,1,4,10,-43,100,12,33.877643 37.777380,73.0,310.40,15,17,22.5,19.8,2416,22,"AIR",0.05,-0.89,0.40,1,-4,132,3,-1024,-20,-1024,1,-1,-1,-1,1,-1,0x0000000000014008,1501,1496,1566,1500,2012,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:22.000,-0.9,-68,-74,100,10,1,4,10,-43,100,12,33.877643 37.777380,73.0,310.40,15,17,22.5,19.8,2416,22,"AIR",0.00,-0.16,-1.38,2,-4,132,3,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1496,1566,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:23.000,-1.3,-70,-72,100,9,1,4,10,-47,100,12,33.877643 37.777380,73.0,310.40,15,17,22.5,19.8,2416,22,"MANU",0.00,-0.16,-1.38,2,-3,137,245,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1622,1497,1568,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:24.000,-1.3,-71,-74,100,7,1,4,10,-47,100,12,33.877752 37.776620,76.6,264.00,13,21,22.5,19.8,2416,22,"MANU",0.00,-0.16,-1.38,2,1,130,-172,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1414,1499,1565,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:25.000,-1.3,-71,-73,100,8,1,4,10,-45,100,10,33.877752 37.776620,76.6,264.00,13,21,22.5,19.1,2435,22,"MANU",0.00,-0.16,-1.38,3,0,133,-1,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1566,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:26.000,-1.3,-68,-84,100,5,1,4,10,-42,100,12,33.877752 37.776620,76.6,264.00,13,21,22.5,19.1,2435,22,"MANU",-0.14,-0.03,-1.73,4,3,141,0,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1500,1570,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:25:27.000,0.2,-69,-72,100,9,1,4,10,-45,100,12,33.877752 37.776620,76.6,264.00,13,21,22.5,19.1,2435,22,"MANU",-0.14,-0.03,-1.73,0,-27,139,221,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1610,1485,1569,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
